2013-01-02	0.9852
2013-01-03	0.988
2013-01-04	0.9871
2013-01-07	0.9857
2013-01-08	0.9867
2013-01-09	0.9877
2013-01-10	0.9845
2013-01-11	0.9844
2013-01-14	0.9838
2013-01-15	0.9841
2013-01-16	0.9861
2013-01-17	0.9857
2013-01-18	0.9918
2013-01-21	0.9932
2013-01-22	0.9927
2013-01-23	0.999
2013-01-24	1.0029
2013-01-25	1.0065
2013-01-28	1.0065
2013-01-29	1.0024
2013-01-30	1.0015
2013-01-31	0.9973
2013-02-01	0.9973
2013-02-04	0.9986
2013-02-05	0.9962
2013-02-06	0.9955
2013-02-07	0.998
2013-02-08	1.0027
2013-02-11	1.0043
2013-02-12	1.0027
2013-02-13	1.0018
2013-02-14	1.0012
2013-02-15	1.0061
2013-02-19	1.0118
2013-02-20	1.0173
2013-02-21	1.0187
2013-02-22	1.0208
2013-02-25	1.0276
2013-02-26	1.0264
2013-02-27	1.023
2013-02-28	1.0314
2013-03-01	1.0271
2013-03-04	1.0277
2013-03-05	1.028
2013-03-06	1.0315
2013-03-07	1.0294
2013-03-08	1.0291
2013-03-11	1.0264
2013-03-12	1.0261
2013-03-13	1.0273
2013-03-14	1.0223
2013-03-15	1.0193
2013-03-18	1.0223
2013-03-19	1.027
2013-03-20	1.0254
2013-03-21	1.0243
2013-03-22	1.0233
2013-03-25	1.0212
2013-03-26	1.0164
2013-03-27	1.0165
2013-03-28	1.016
2013-04-01	1.0167
2013-04-02	1.0149
2013-04-03	1.0145
2013-04-04	1.0123
2013-04-05	1.0164
2013-04-08	1.0173
2013-04-09	1.0163
2013-04-10	1.0144
2013-04-11	1.0107
2013-04-12	1.0138
2013-04-15	1.0254
2013-04-16	1.0205
2013-04-17	1.0266
2013-04-18	1.026
2013-04-19	1.0263
2013-04-22	1.0261
2013-04-23	1.0262
2013-04-24	1.0256
2013-04-25	1.0208
2013-04-26	1.0169
2013-04-29	1.0116
2013-04-30	1.0075
2013-05-01	1.0081
2013-05-02	1.0083
2013-05-03	1.0078
2013-05-06	1.0068
2013-05-07	1.0044
2013-05-08	1.0033
2013-05-09	1.0075
2013-05-10	1.0112
2013-05-13	1.011
2013-05-14	1.017
2013-05-15	1.0172
2013-05-16	1.0192
2013-05-17	1.0291
2013-05-21	1.0268
2013-05-22	1.0372
2013-05-23	1.0294
2013-05-24	1.0321
2013-05-27	1.0337
2013-05-28	1.0395
2013-05-29	1.0352
2013-05-30	1.03
2013-05-31	1.0368
2013-06-03	1.0278
2013-06-04	1.0344
2013-06-05	1.0346
2013-06-06	1.026
2013-06-07	1.0198
2013-06-10	1.019
2013-06-11	1.0189
2013-06-12	1.0212
2013-06-13	1.0166
2013-06-14	1.0169
2013-06-17	1.0177
2013-06-18	1.021
2013-06-19	1.0273
2013-06-20	1.0373
2013-06-21	1.0456
2013-06-24	1.0486
2013-06-25	1.0509
2013-06-26	1.0479
2013-06-27	1.0475
2013-06-28	1.0518
2013-07-02	1.0549
2013-07-03	1.051
2013-07-04	1.0521
2013-07-05	1.0567
2013-07-08	1.056
2013-07-09	1.0526
2013-07-10	1.0518
2013-07-11	1.0385
2013-07-12	1.0396
2013-07-15	1.0415
2013-07-16	1.0366
2013-07-17	1.0414
2013-07-18	1.0376
2013-07-19	1.0367
2013-07-22	1.0344
2013-07-23	1.0285
2013-07-24	1.0316
2013-07-25	1.0264
2013-07-26	1.0273
2013-07-29	1.026
2013-07-30	1.0302
2013-07-31	1.0272
2013-08-01	1.0348
2013-08-02	1.039
2013-08-06	1.0376
2013-08-07	1.0423
2013-08-08	1.0324
2013-08-09	1.0294
2013-08-12	1.0303
2013-08-13	1.0343
2013-08-14	1.0328
2013-08-15	1.0304
2013-08-16	1.0339
2013-08-19	1.0342
2013-08-20	1.0389
2013-08-21	1.0473
2013-08-22	1.0516
2013-08-23	1.0501
2013-08-26	1.0503
2013-08-27	1.0474
2013-08-28	1.0485
2013-08-29	1.053
2013-08-30	1.053
2013-09-03	1.053
2013-09-04	1.0492
2013-09-05	1.0506
2013-09-06	1.0409
2013-09-09	1.0373
2013-09-10	1.0348
2013-09-11	1.0315
2013-09-12	1.0325
2013-09-13	1.0347
2013-09-16	1.0325
2013-09-17	1.0295
2013-09-18	1.0222
2013-09-19	1.0262
2013-09-20	1.0299
2013-09-23	1.0285
2013-09-24	1.0302
2013-09-25	1.0313
2013-09-26	1.0313
2013-09-27	1.0303
2013-09-30	1.0303
2013-10-01	1.0325
2013-10-02	1.0332
2013-10-03	1.0326
2013-10-04	1.0292
2013-10-07	1.0313
2013-10-08	1.0368
2013-10-09	1.0394
2013-10-10	1.0396
2013-10-11	1.0354
2013-10-15	1.038
2013-10-16	1.0334
2013-10-17	1.0293
2013-10-18	1.0294
2013-10-21	1.0301
2013-10-22	1.0289
2013-10-23	1.0384
2013-10-24	1.0425
2013-10-25	1.0455
2013-10-28	1.0445
2013-10-29	1.047
2013-10-30	1.0484
2013-10-31	1.0427
2013-11-01	1.0427
2013-11-04	1.0418
2013-11-05	1.0458
2013-11-06	1.0418
2013-11-07	1.0461
2013-11-08	1.0478
2013-11-12	1.0493
2013-11-13	1.0462
2013-11-14	1.0468
2013-11-15	1.0447
2013-11-18	1.0432
2013-11-19	1.0471
2013-11-20	1.0447
2013-11-21	1.0521
2013-11-22	1.0524
2013-11-25	1.0548
2013-11-26	1.053
2013-11-27	1.0595
2013-11-28	1.0587
2013-11-29	1.062
2013-12-02	1.0641
2013-12-03	1.0649
2013-12-04	1.0678
2013-12-05	1.0641
2013-12-06	1.0656
2013-12-09	1.0635
2013-12-10	1.0603
2013-12-11	1.0593
2013-12-12	1.064
2013-12-13	1.0595
2013-12-16	1.0587
2013-12-17	1.061
2013-12-18	1.0689
2013-12-19	1.0666
2013-12-20	1.0648
2013-12-23	1.0611
2013-12-24	1.0619
2013-12-27	1.0704
2013-12-30	1.064
2013-12-31	1.0636
2014-01-02	1.0673
2014-01-03	1.0639
2014-01-06	1.0652
2014-01-07	1.0772
2014-01-08	1.0804
2014-01-09	1.0852
2014-01-10	1.0901
2014-01-13	1.0846
2014-01-14	1.0948
2014-01-15	1.0945
2014-01-16	1.0925
2014-01-17	1.0976
2014-01-20	1.0951
2014-01-21	1.0972
2014-01-22	1.1088
2014-01-23	1.1099
2014-01-24	1.1073
2014-01-27	1.1112
2014-01-28	1.1156
2014-01-29	1.1178
2014-01-30	1.1166
2014-01-31	1.1138
2014-02-03	1.1097
2014-02-04	1.1081
2014-02-05	1.108
2014-02-06	1.107
2014-02-07	1.1039
2014-02-10	1.1055
2014-02-11	1.1017
2014-02-12	1.0997
2014-02-13	1.0977
2014-02-14	1.0983
2014-02-18	1.0951
2014-02-19	1.1082
2014-02-20	1.1099
2014-02-21	1.1133
2014-02-24	1.1067
2014-02-25	1.1086
2014-02-26	1.1128
2014-02-27	1.1136
2014-02-28	1.1074
2014-03-03	1.1084
2014-03-04	1.11
2014-03-05	1.1038
2014-03-06	1.0992
2014-03-07	1.109
2014-03-10	1.1101
2014-03-11	1.1103
2014-03-12	1.1116
2014-03-13	1.1053
2014-03-14	1.1095
2014-03-17	1.1053
2014-03-18	1.1137
2014-03-19	1.1245
2014-03-20	1.1242
2014-03-21	1.121
2014-03-24	1.1195
2014-03-25	1.1159
2014-03-26	1.1084
2014-03-27	1.1032
2014-03-28	1.106
2014-03-31	1.1055
2014-04-01	1.1032
2014-04-02	1.1035
2014-04-03	1.1039
2014-04-04	1.0981
2014-04-07	1.0969
2014-04-08	1.0922
2014-04-09	1.0872
2014-04-10	1.0929
2014-04-11	1.0979
2014-04-14	1.0953
2014-04-15	1.0977
2014-04-16	1.1018
2014-04-17	1.1013
2014-04-21	1.1015
2014-04-22	1.1028
2014-04-23	1.1032
2014-04-24	1.1028
2014-04-25	1.1036
2014-04-28	1.1025
2014-04-29	1.0951
2014-04-30	1.096
2014-05-01	1.0961
2014-05-02	1.098
2014-05-05	1.0952
2014-05-06	1.0879
2014-05-07	1.0894
2014-05-08	1.0823
2014-05-09	1.0896
2014-05-12	1.0897
2014-05-13	1.091
2014-05-14	1.0882
2014-05-15	1.0877
2014-05-16	1.0857
2014-05-20	1.0899
2014-05-21	1.0915
2014-05-22	1.0893
2014-05-23	1.087
2014-05-26	1.086
2014-05-27	1.0861
2014-05-28	1.0875
2014-05-29	1.0836
2014-05-30	1.0842
2014-06-02	1.0898
2014-06-03	1.091
2014-06-04	1.0939
2014-06-05	1.0929
2014-06-06	1.093
2014-06-09	1.0908
2014-06-10	1.0904
2014-06-11	1.0867
2014-06-12	1.0855
2014-06-13	1.0856
2014-06-16	1.0841
2014-06-17	1.0864
2014-06-18	1.085
2014-06-19	1.0823
2014-06-20	1.0752
2014-06-23	1.0726
2014-06-24	1.0744
2014-06-25	1.0722
2014-06-26	1.0693
2014-06-27	1.0661
2014-06-30	1.067
2014-07-02	1.0667
2014-07-03	1.0639
2014-07-04	1.0657
2014-07-07	1.0677
2014-07-08	1.0677
2014-07-09	1.066
2014-07-10	1.0647
2014-07-11	1.0734
2014-07-14	1.0715
2014-07-15	1.0758
2014-07-16	1.0746
2014-07-17	1.0758
2014-07-18	1.0736
2014-07-21	1.073
2014-07-22	1.0736
2014-07-23	1.0729
2014-07-24	1.0745
2014-07-25	1.0814
2014-07-28	1.08
2014-07-29	1.0859
2014-07-30	1.0901
2014-07-31	1.0904
2014-08-01	1.0926
2014-08-05	1.096
2014-08-06	1.0913
2014-08-07	1.0921
2014-08-08	1.0971
2014-08-11	1.0919
2014-08-12	1.0922
2014-08-13	1.0917
2014-08-14	1.0903
2014-08-15	1.0889
2014-08-18	1.0886
2014-08-19	1.0943
2014-08-20	1.0971
2014-08-21	1.0945
2014-08-22	1.0945
2014-08-25	1.0981
2014-08-26	1.0952
2014-08-27	1.0855
2014-08-28	1.0847
2014-08-29	1.0873
2014-09-02	1.093
2014-09-03	1.0888
2014-09-04	1.0874
2014-09-05	1.0881
2014-09-08	1.0973
2014-09-09	1.0971
2014-09-10	1.0935
2014-09-11	1.1047
2014-09-12	1.1094
2014-09-15	1.105
2014-09-16	1.097
2014-09-17	1.1004
2014-09-18	1.0947
2014-09-19	1.0947
2014-09-22	1.1031
2014-09-23	1.1069
2014-09-24	1.1057
2014-09-25	1.1108
2014-09-26	1.1155
2014-09-29	1.1153
2014-09-30	1.12
2014-10-01	1.1172
2014-10-02	1.1163
2014-10-03	1.1259
2014-10-06	1.1131
2014-10-07	1.1171
2014-10-08	1.1104
2014-10-09	1.1173
2014-10-10	1.1217
2014-10-14	1.1306
2014-10-15	1.1258
2014-10-16	1.1248
2014-10-17	1.1277
2014-10-20	1.1284
2014-10-21	1.1228
2014-10-22	1.1243
2014-10-23	1.1233
2014-10-24	1.1233
2014-10-27	1.1238
2014-10-28	1.1171
2014-10-29	1.1191
2014-10-30	1.1196
2014-10-31	1.1271
2014-11-03	1.1357
2014-11-04	1.141
2014-11-05	1.1389
2014-11-06	1.1426
2014-11-07	1.1333
2014-11-10	1.1374
2014-11-12	1.1316
2014-11-13	1.1376
2014-11-14	1.1277
2014-11-17	1.1296
2014-11-18	1.1299
2014-11-19	1.1351
2014-11-20	1.1306
2014-11-21	1.1239
2014-11-24	1.1289
2014-11-25	1.1253
2014-11-26	1.1236
2014-11-27	1.1332
2014-11-28	1.144
2014-12-01	1.1328
2014-12-02	1.1394
2014-12-03	1.1366
2014-12-04	1.1375
2014-12-05	1.1432
2014-12-08	1.1482
2014-12-09	1.144
2014-12-10	1.148
2014-12-11	1.1527
2014-12-12	1.1572
2014-12-15	1.1656
2014-12-16	1.1636
2014-12-17	1.1639
2014-12-18	1.1597
2014-12-19	1.1608
2014-12-22	1.1637
